       10.000000000000000
        7.015723000000000
   1.000000000000000E-001
 F
   0.000000000000000E+000
          32
     1000.000000000000000
        9.810000000000000
        8.552219023189581
       85.520756421351680
       13.727884424603870
       10.050328789134030   0.000000000000000E+000       -8.552219023189581
       10.050081619357360   4.999771293936741E-002   5.476652031160133E-001
       10.049342680071750   3.287708614208018E-004   1.420276138063851E-003
       10.048119648988110   2.286899758286755E-006   1.232296486059506E-006
       10.046425214858670   1.827117424024749E-008  -7.702554207613483E-009
       10.044276918551620   1.607893462471366E-010  -2.279955340375877E-011
       10.041696934924640   1.503575042249850E-012   7.797079758306240E-014
       10.038711799687440   1.540391078580505E-014   3.293398419068540E-016
       10.035352086396060  -8.881784197001252E-016  -1.913799247396057E-017
       10.031652039507340   1.124100812432971E-015   7.920641062865748E-017
       10.027649170021940  -7.771561172376096E-016   3.994850005073818E-017
       10.023383820647990   2.445526420258304E-015  -4.265205358693838E-017
       10.018898707622200  -5.551115123125783E-016   7.613097206597783E-017
       10.014238446338340  -6.336077496005288E-016   9.793971461808858E-017
       10.009449067767000  -5.551115123125783E-016  -5.027400993312668E-017
       10.004577532326770   1.414666994659086E-015  -9.206753106425536E-017
        9.999671247408250  -5.551115123125783E-016   9.916681396655328E-018
        9.994777594188443  -1.739060284666749E-016  -3.287287090551486E-017
        9.989943468731687  -2.220446049250313E-016  -1.326250223014033E-017
        9.985214841685039   1.644951536095007E-015   8.070485020925245E-017
        9.980636340168790  -6.661338147750939E-016  -1.509397453750689E-017
        9.976250854762633  -8.500145032286355E-017   3.531331540853206E-017
        9.972099173818076  -1.443289932012704E-015   1.182765682120859E-018
        9.968219646707157   1.134942834157826E-015   1.706004382552770E-017
        9.964647877061592  -1.110223024625157E-016   1.473871553861143E-017
        9.961416446576610  -4.419208055050916E-016  -6.352935108503737E-018
        9.958554669556657   1.110223024625157E-016   1.511851890486544E-017
        9.956088378069458   6.032500887709347E-016  -4.718047049861633E-017
        9.954039737350346   0.000000000000000E+000   5.279682578614462E-017
        9.952427090956826   3.413068438984368E-016   1.778530552165189E-017
        9.951264835108258  -2.220446049250313E-016   4.547992331156353E-018
        9.950563321648891   2.007942423443154E-016   1.114679036461284E-017
        9.950328789134176  -5.551115123125783E-017  -1.563244108502411E-018
