       10.000000000000000
        6.464500000000000
        5.500000000000000
 F
   0.000000000000000E+000
          32
     1000.000000000000000
        9.810000000000000
        9.281507091405981
       89.372635741850100
       14.450963869399110
       13.808722927819700   0.000000000000000E+000       -9.281507091405981
       13.698517020287100        2.270653518691408       23.334635081276910
       13.417781503111270   8.054773907584685E-001        3.480676870777076
       13.051869009243910   3.324423551452575E-001   4.473507075850688E-001
       12.657713456938630   1.629606452635229E-001   5.677087299633216E-002
       12.264002365727060   8.921413810628454E-002   1.343256745048180E-002
       11.884312093669280   5.237258518419546E-002   4.920098006606559E-003
       11.524979362854610   3.223987572156795E-002   1.678552554478435E-003
       11.188804945804730   2.054081559140358E-002   5.225340509313005E-004
       10.876769881308210   1.343250111756319E-002   1.644784620185680E-004
       10.588865960710000   8.965188752517228E-003   5.516922604514561E-005
       10.324522133015610   6.082592992852298E-003   1.931676945932688E-005
       10.082837803201000   4.182835654553962E-003   6.844607169009630E-006
        9.862719027886053   2.909001891933688E-003   2.435851184429265E-006
        9.662963302761288   2.042516498388547E-003   8.750159052785437E-007
        9.482315635041601   1.445941525772598E-003   3.181735178606636E-007
        9.319507608011433   1.030937233423457E-003   1.168824676350686E-007
        9.173285694159087   7.396615625108738E-004   4.325556714947964E-008
        9.042432287900684   5.336400458493817E-004   1.610441585166189E-008
        8.925781475877123   3.869323198401331E-004   6.029864984055456E-009
        8.822230795287773   2.818429818119417E-004   2.269872817880279E-009
        8.730749821743355   2.061776140415972E-004   8.586219793585335E-010
        8.650386207050616   1.514579949951078E-004   3.261969287114203E-010
        8.580269663294111   1.117443047771727E-004   1.244170081967560E-010
        8.519614313902915   8.284803330921298E-005   4.763544697714411E-011
        8.467719779432626   6.180021692792081E-005   1.830585534484867E-011
        8.423971322597248   4.648884943564413E-005   7.063435627448188E-012
        8.387839337641442   3.540983681954435E-005   2.741300052150209E-012
        8.358878431113659   2.749513098182499E-005   1.067783640793575E-012
        8.336726303936018   2.199404428593343E-005   4.245849634466948E-013
        8.321102608544669   1.839182027946196E-005   1.683933596887159E-013
        8.311807920127206   1.635490816351282E-005   7.676087322971677E-014
        8.308722927819700   7.848026555429266E-006   2.113912443618965E-014
